away_team,home_team,game,minimum_line,away_expected,home_expected,total_expected,game_tempo,simulations,hits,mc_probability,avg_simulated_total,std_simulated_total,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,mc_decision,confidence_level,flag_count,floor_safe,risk_flags,away_ortg,away_drtg,home_ortg,home_drtg,flags,away_injuries,home_injuries,actual_total,hit,estimated_vegas
Oklahoma City Thunder,Sacramento Kings,Oklahoma City Thunder @ Sacramento Kings,214.89999999999998,145.6,116.3,261.9,100.4,1000,991,99.1,257.4,16.4,229.5,235.9,247.0,268.7,278.4,283.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🛡️ Oklahoma City Thunder elite defense (DRtg: 104.0)', '⚡ Road elite D vs mediocre home O - under risk']",120.7,104.0,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': True, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],233.0,True,234.89999999999998
Golden State Warriors,Denver Nuggets,Golden State Warriors @ Denver Nuggets,219.6,129.7,142.5,272.3,99.9,1000,997,99.7,270.4,16.7,241.2,247.5,259.0,282.5,291.7,296.8,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,124.3,114.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': False, 'injury_concern': False}",[],[],233.0,True,239.6
Utah Jazz,Minnesota Timberwolves,Utah Jazz @ Minnesota Timberwolves,217.7,128.9,146.1,275.0,101.0,1000,995,99.5,271.0,20.9,235.5,242.9,257.0,286.0,298.3,305.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,118.1,112.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],234.0,True,237.7
Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers @ Washington Wizards,211.7,146.4,126.1,272.5,101.5,1000,997,99.7,267.9,18.8,234.4,242.7,256.0,282.0,291.1,296.0,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],116.5,112.6,109.0,124.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],263.0,True,231.7
Chicago Bulls,Milwaukee Bucks,Chicago Bulls @ Milwaukee Bucks,217.8,137.6,140.0,277.6,101.4,1000,995,99.5,273.3,18.5,241.7,249.4,260.5,286.8,296.9,301.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.9,118.7,115.1,117.9,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,237.8
Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,208.89999999999998,137.4,129.4,266.8,98.3,1000,998,99.8,263.7,19.5,231.0,237.3,249.9,277.4,288.6,295.0,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",117.4,113.7,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],231.0,True,228.89999999999998
Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,208.0,141.5,127.1,268.6,99.6,1000,998,99.8,264.7,17.4,234.9,241.1,253.1,277.1,286.6,291.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🎲 Cleveland Cavaliers high variance (±12.8)']",116.5,112.6,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],255.0,True,228.0
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,998,99.8,268.3,17.8,236.9,245.3,256.9,281.3,290.7,296.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],238.0,True,236.9
Atlanta Hawks,Orlando Magic,Atlanta Hawks @ Orlando Magic,215.6,132.5,135.5,268.0,100.4,1000,997,99.7,264.4,17.6,233.7,241.6,252.6,276.1,287.1,292.5,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,235.6
Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers @ Brooklyn Nets,208.0,141.5,127.1,268.6,99.6,1000,998,99.8,264.3,17.6,234.3,240.5,252.8,277.3,286.1,290.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Brooklyn Nets slow pace (97.5)', '🎲 Cleveland Cavaliers high variance (±12.8)']",116.5,112.6,112.0,122.8,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],255.0,True,228.0
Boston Celtics,New York Knicks,Boston Celtics @ New York Knicks,214.89999999999998,134.7,137.6,272.2,98.3,1000,999,99.9,268.7,18.6,236.2,244.4,256.0,281.9,292.6,297.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],200.0,False,234.89999999999998
Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves @ Los Angeles Lakers,216.89999999999998,134.7,134.1,268.8,100.4,1000,994,99.4,265.8,17.9,236.2,242.8,253.6,278.5,289.3,293.8,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.89999999999998
Washington Wizards,Dallas Mavericks,Washington Wizards @ Dallas Mavericks,202.4,122.3,135.2,257.6,101.8,1000,999,99.9,254.2,19.5,219.6,228.4,241.1,269.1,279.3,284.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['⚠️ Both teams mediocre offense (109.0 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)']",109.0,124.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,222.4
Miami Heat,Memphis Grizzlies,Miami Heat @ Memphis Grizzlies,216.2,137.8,128.4,266.1,102.7,1000,992,99.2,263.1,19.2,231.3,237.3,249.7,277.6,286.6,293.4,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],260.0,True,236.2
Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,210.39999999999998,138.8,136.5,275.3,101.4,1000,998,99.8,270.3,19.6,237.9,244.6,256.6,285.2,295.1,301.0,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,230.39999999999998
Detroit Pistons,Houston Rockets,Detroit Pistons @ Houston Rockets,221.89999999999998,130.9,138.1,269.1,98.8,1000,989,98.9,266.6,17.3,236.8,245.2,254.9,278.9,288.3,292.9,MAYBE,FLAG_CAUTION,1,True,['🐢 Houston Rockets slow pace (96.4)'],118.2,111.3,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],226.0,True,241.89999999999998
Detroit Pistons,Houston Rockets,Detroit Pistons @ Houston Rockets,221.89999999999998,130.9,138.1,269.1,98.8,1000,991,99.1,265.4,17.6,236.6,242.3,252.4,277.9,289.1,293.4,MAYBE,FLAG_CAUTION,1,True,['🐢 Houston Rockets slow pace (96.4)'],118.2,111.3,124.2,112.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],226.0,True,241.89999999999998
Boston Celtics,New York Knicks,Boston Celtics @ New York Knicks,214.89999999999998,134.7,137.6,272.2,98.3,1000,997,99.7,270.1,18.5,238.3,247.0,258.0,283.9,293.9,300.4,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,120.7,115.5,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],200.0,False,234.89999999999998
San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs @ New Orleans Pelicans,208.89999999999998,142.9,125.3,268.1,99.4,1000,997,99.7,264.6,18.6,230.7,238.9,253.0,277.9,286.6,292.5,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],118.4,112.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,228.89999999999998
Atlanta Hawks,Orlando Magic,Atlanta Hawks @ Orlando Magic,215.6,132.5,135.5,268.0,100.4,1000,999,99.9,265.6,17.4,234.9,242.0,253.8,277.4,287.8,293.2,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,117.8,114.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],218.0,True,235.6
Miami Heat,Memphis Grizzlies,Miami Heat @ Memphis Grizzlies,216.2,137.8,128.4,266.1,102.7,1000,986,98.6,263.1,19.9,229.8,236.7,249.7,277.2,288.4,294.0,MAYBE,FLAG_CAUTION,1,True,['🎲 Miami Heat high variance (±13.3)'],116.7,111.1,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],260.0,True,236.2
Golden State Warriors,Portland Trail Blazers,Golden State Warriors @ Portland Trail Blazers,215.1,135.9,135.0,270.9,101.1,1000,997,99.7,267.5,18.5,236.0,241.9,255.5,280.3,292.3,297.3,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],258.0,True,235.1
Minnesota Timberwolves,Los Angeles Lakers,Minnesota Timberwolves @ Los Angeles Lakers,216.89999999999998,134.7,134.1,268.8,100.4,1000,994,99.4,265.5,17.7,234.7,242.8,253.5,278.5,288.5,293.7,STRONG_YES,ELITE_CLEAN,0,True,[],118.1,112.8,117.1,114.4,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],238.0,True,236.89999999999998
Golden State Warriors,Portland Trail Blazers,Golden State Warriors @ Portland Trail Blazers,215.1,135.9,135.0,270.9,101.1,1000,998,99.8,268.5,17.4,237.2,245.6,257.3,280.3,289.7,294.3,STRONG_YES,ELITE_CLEAN,0,True,[],114.5,113.6,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],258.0,True,235.1
San Antonio Spurs,New Orleans Pelicans,San Antonio Spurs @ New Orleans Pelicans,208.89999999999998,142.9,125.3,268.1,99.4,1000,998,99.8,265.3,18.0,235.3,241.9,252.2,278.1,288.4,293.7,MAYBE,FLAG_CAUTION,1,True,['🎲 New Orleans Pelicans high variance (±13.0)'],118.4,112.3,110.9,122.3,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],236.0,True,228.89999999999998
Milwaukee Bucks,Toronto Raptors,Milwaukee Bucks @ Toronto Raptors,216.9,129.0,142.8,271.8,100.4,1000,997,99.7,269.1,18.8,235.8,244.4,256.4,283.2,292.3,297.7,MAYBE,FLAG_CAUTION,1,True,['🎲 Milwaukee Bucks high variance (±12.8)'],115.1,117.9,119.4,112.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],238.0,True,236.9
Washington Wizards,Dallas Mavericks,Washington Wizards @ Dallas Mavericks,202.4,122.3,135.2,257.6,101.8,1000,998,99.8,254.3,18.9,221.9,229.4,241.0,268.1,277.2,284.3,MAYBE,MULTI_FLAG_HIGH,2,True,"['⚠️ Both teams mediocre offense (109.0 vs 105.3)', '🎲 Dallas Mavericks high variance (±13.1)']",109.0,124.7,105.3,111.1,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': True, 'high_variance': np.True_, 'injury_concern': False}",[],[],224.0,True,222.4
Phoenix Suns,Los Angeles Clippers,Phoenix Suns @ Los Angeles Clippers,208.89999999999998,137.4,129.4,266.8,98.3,1000,997,99.7,264.9,19.4,231.7,239.2,251.7,278.6,289.2,295.1,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 Los Angeles Clippers high variance (±13.0)']",117.4,113.7,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],231.0,True,228.89999999999998
Utah Jazz,Sacramento Kings,Utah Jazz @ Sacramento Kings,210.39999999999998,138.8,136.5,275.3,101.4,1000,999,99.9,271.3,19.9,234.9,244.0,257.4,286.8,296.4,300.7,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,109.9,121.0,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],209.0,False,230.39999999999998
Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,223.1,146.6,135.0,281.6,100.5,1000,1000,100.0,278.2,16.5,249.7,255.0,267.0,290.1,299.2,303.6,STRONG_YES,ELITE_CLEAN,0,True,[],124.3,114.3,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],216.0,False,243.1
New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,202.39999999999998,129.7,139.1,268.8,98.3,1000,998,99.8,265.2,19.4,232.9,239.9,251.8,278.7,289.9,294.9,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 New Orleans Pelicans high variance (±13.0)', '🎲 Los Angeles Clippers high variance (±13.0)']",110.9,122.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,222.39999999999998
Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers @ Memphis Grizzlies,209.6,135.3,129.4,264.7,100.5,1000,994,99.4,261.9,19.3,228.7,238.0,249.7,274.9,285.6,293.7,STRONG_YES,ELITE_CLEAN,0,True,[],117.1,114.4,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,229.6
New York Knicks,Chicago Bulls,New York Knicks @ Chicago Bulls,221.6,144.1,137.1,281.2,101.3,1000,999,99.9,276.9,16.5,248.1,255.2,266.3,288.9,298.1,302.0,STRONG_YES,ELITE_CLEAN,0,True,[],120.7,115.5,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],260.0,True,241.6
Toronto Raptors,Cleveland Cavaliers,Toronto Raptors @ Cleveland Cavaliers,219.2,134.7,133.8,268.5,100.9,1000,988,98.8,265.1,19.0,232.2,238.7,253.2,279.1,288.9,293.6,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],119.4,112.5,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],213.0,False,239.2
New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,202.39999999999998,129.7,139.1,268.8,98.3,1000,1000,100.0,265.1,19.8,230.3,239.1,252.0,279.4,290.2,296.2,MAYBE,MULTI_FLAG_HIGH,3,True,"['🐢 Los Angeles Clippers slow pace (96.6)', '🎲 New Orleans Pelicans high variance (±13.0)', '🎲 Los Angeles Clippers high variance (±13.0)']",110.9,122.3,114.4,119.9,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],250.0,True,222.39999999999998
Atlanta Hawks,Indiana Pacers,Atlanta Hawks @ Indiana Pacers,207.8,139.3,124.6,263.9,101.0,1000,997,99.7,260.2,18.6,227.6,235.6,247.6,273.9,283.5,289.1,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],236.0,True,227.8
Boston Celtics,Philadelphia 76ers,Boston Celtics @ Philadelphia 76ers,212.89999999999998,134.9,133.6,268.5,98.3,1000,999,99.9,266.5,18.7,234.7,241.2,254.0,280.4,290.4,295.8,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.2,115.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],217.0,True,232.89999999999998
Utah Jazz,Phoenix Suns,Utah Jazz @ Phoenix Suns,215.2,129.1,144.3,273.4,100.4,1000,996,99.6,269.4,20.0,235.5,243.6,256.0,283.7,296.2,302.3,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.2
Denver Nuggets,Portland Trail Blazers,Denver Nuggets @ Portland Trail Blazers,223.1,146.6,135.0,281.6,100.5,1000,997,99.7,278.3,16.5,249.9,256.2,266.7,290.2,298.9,303.5,STRONG_YES,ELITE_CLEAN,0,True,[],124.3,114.3,116.2,118.2,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],216.0,False,243.1
Boston Celtics,Philadelphia 76ers,Boston Celtics @ Philadelphia 76ers,212.89999999999998,134.9,133.6,268.5,98.3,1000,997,99.7,265.9,18.9,233.7,240.8,253.3,279.0,290.1,295.6,MAYBE,MULTI_FLAG_HIGH,2,True,"['🐢 Boston Celtics slow pace (95.9)', '🎲 Boston Celtics high variance (±12.3)']",119.5,114.7,117.2,115.7,"{'slow_pace_game': True, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],217.0,True,232.89999999999998
Toronto Raptors,Cleveland Cavaliers,Toronto Raptors @ Cleveland Cavaliers,219.2,134.7,133.8,268.5,100.9,1000,991,99.1,266.0,18.4,234.5,243.0,253.6,279.4,289.9,294.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Cleveland Cavaliers high variance (±12.8)'],119.4,112.5,116.5,112.6,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],213.0,False,239.2
New York Knicks,Chicago Bulls,New York Knicks @ Chicago Bulls,221.6,144.1,137.1,281.2,101.3,1000,999,99.9,276.4,17.5,244.7,252.4,264.9,289.5,298.5,302.6,STRONG_YES,ELITE_CLEAN,0,True,[],120.7,115.5,115.9,118.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],260.0,True,241.6
Los Angeles Lakers,Memphis Grizzlies,Los Angeles Lakers @ Memphis Grizzlies,209.6,135.3,129.4,264.7,100.5,1000,999,99.9,261.4,18.4,229.4,236.2,249.3,274.1,284.9,290.9,STRONG_YES,ELITE_CLEAN,0,True,[],117.1,114.4,111.2,115.8,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],229.0,True,229.6
Utah Jazz,Phoenix Suns,Utah Jazz @ Phoenix Suns,215.2,129.1,144.3,273.4,100.4,1000,992,99.2,269.0,21.0,233.2,241.8,255.4,284.2,295.1,302.8,MAYBE,FLAG_CAUTION,1,True,['🎲 Utah Jazz high variance (±17.1)'],114.0,121.2,117.4,113.7,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.True_, 'injury_concern': False}",[],[],214.0,False,235.2
Atlanta Hawks,Indiana Pacers,Atlanta Hawks @ Indiana Pacers,207.8,139.3,124.6,263.9,101.0,1000,997,99.7,260.0,19.1,227.0,235.6,247.2,272.9,284.7,290.6,STRONG_YES,ELITE_CLEAN,0,True,[],116.2,113.3,107.5,119.5,"{'slow_pace_game': False, 'both_slow_pace': False, 'elite_defense_involved': False, 'both_bad_offense': False, 'high_variance': np.False_, 'injury_concern': False}",[],[],236.0,True,227.8
